    time   dayofyr        tmax        tmin         ppt     N2Oflux      NOflux     CH4oxid         NIT     CO2resp
 2022.0834   39    14.28    -3.06     0.00       0.9704       0.9049       4.5307      80.8707    1864.7747
 2022.0834   40    14.78     0.17     0.00       0.9580       0.9014       4.6554      79.8359    2068.8923
 2022.0834   41    10.50    -5.11     0.00       0.9446       0.8976       4.6857      78.7162    2057.6032
 2022.0834   42    10.78    -5.94     0.25       0.9330       1.0788       4.4660      77.7461    2078.2195
 2022.0834   43     7.67   -14.28     0.00       0.9221       0.8586       4.4585      76.8441    1905.4103
 2022.0834   44    -1.22   -14.83     0.00       0.9121       0.8546       4.4565      76.0100    1723.9502
 2022.0834   45    -2.44    -9.78     0.00       0.9024       0.8505       4.5210      75.1988    1681.5272
 2022.0834   46     4.28    -6.67     0.00       0.8926       0.8497       4.6376      74.3819    1741.0095
 2022.0834   47    17.94    -3.50     0.00       0.8822       0.8492       4.8062      73.5133    1952.1156
 2022.0834   48     6.67    -7.61     0.00       0.8704       0.8477       4.8102      72.5375    1885.2584
 2022.0834   49    -2.83   -11.06     0.00       0.8611       0.8454       4.7811      71.7542    1709.0932
 2022.0834   50    13.94   -10.00     0.00       0.8516       0.8471       4.9228      70.9647    1762.1267
 2022.0834   51     7.78   -10.72     0.00       0.8424       0.8496       4.9595      70.2007    1698.2324
 2022.0834   52    18.50    -1.39     0.00       0.8326       0.8529       5.1717      69.3865    1919.4785
 2022.0834   53    14.72   -10.17     0.00       0.8199       0.8522       5.1669      68.3213    1856.4475
 2022.0834   54   -10.06   -18.67     0.00       0.8117       0.8454       4.9749      67.6416    1472.2081
 2022.0834   55    -8.44   -18.72     0.00       0.8042       0.8401       4.9568      67.0167    1270.8542
 2022.0834   56    -8.61   -18.06     0.08       0.7965       0.0000       5.0572      66.3767    1317.7861
 2022.0834   57    -3.83   -18.22     0.00       0.7888       0.0000       5.0653      65.7303    1349.8747
 2022.0834   58     6.44   -13.00     0.00       0.7812       0.8234       5.1129      65.1005    1326.8112
 2022.0834   59    13.28    -7.28     0.00       0.7734       0.8269       5.2640      64.4514    1433.7003
 2022.1666   60    19.94    -3.44     0.00       0.8033       0.8758       5.4378      66.9380    1467.7909
 2022.1666   61    22.67     0.56     0.00       0.7916       0.8827       5.6080      65.9688    1681.2827
 2022.1666   62    25.61    -1.61     0.00       0.7739       0.8856       5.7389      64.4884    1852.5161
 2022.1666   63    10.89    -1.44     0.00       0.7559       0.8776       5.7252      62.9900    1834.1790
 2022.1666   64    18.72    -0.72     0.05       0.7462       0.8839       5.8586      62.1869    1954.2968
 2022.1666   65    19.67    -2.83     0.28       0.7337       1.0491       5.7711      61.1419    2026.2213
 2022.1666   66     2.33    -5.44     0.30       0.7223       0.0000       5.6399      60.1935    1843.5387
 2022.1666   67     1.33    -7.44     0.00       0.7144       0.0000       5.5447      59.5327    1735.0915
 2022.1666   68    10.06    -7.67     0.00       0.7066       0.7864       5.5910      58.8847    1711.0565
 2022.1666   69     0.33    -7.67     0.05       0.6992       0.7780       5.5300      58.2686    1584.7187
 2022.1666   70    -4.11    -9.56     0.00       0.6924       0.7767       5.5022      57.7001    1442.4288
 2022.1666   71    -0.28   -14.78     0.00       0.6863       0.7810       5.5128      57.1932    1327.8791
 2022.1666   72     1.94   -14.06     0.00       0.6807       0.7859       5.5623      56.7264    1274.6289
 2022.1666   73    17.06    -0.56     0.00       0.6750       0.7951       5.8416      56.2472    1513.0329
 2022.1666   74    15.89    -1.44     0.00       0.6629       0.7955       5.9231      55.2389    1663.1803
 2022.1666   75    16.28    -2.61     0.00       0.6526       0.7982       5.9998      54.3800    1782.2716
 2022.1666   76    23.89     1.22     0.00       0.6428       0.7837       6.1113      53.5636    2004.8891
 2022.1666   77    13.33     1.72     2.90       6.4664       7.1778       3.2425      50.9974    5389.4299
 2022.1666   78     8.17    -1.22     0.63       0.6254       0.0000       2.9867      50.0761    2643.8302
 2022.1666   79    17.61    -0.83     0.00       2.8569       3.2873       3.1867      49.6186    3557.1969
 2022.1666   80    24.72     1.78     0.00       2.3855       2.8074       3.4251      66.5578    3270.9622
 2022.1666   81    20.28     7.72     2.54       2.9527       3.1278       3.3655      80.6955    3581.6708
 2022.1666   82     7.72     2.83     0.84       2.6467       2.5494       3.2662      67.6903    3375.2695
 2022.1666   83     4.06     2.11     0.10       2.5889       2.3237       3.2198      59.3393    3196.9965
 2022.1666   84     5.67     0.17     0.00       2.2569       1.9764       3.3090      54.8269    3091.0742
 2022.1666   85    12.44    -0.83     0.00       2.1798       1.9090       3.4501      58.1933    3160.4686
 2022.1666   86     9.33    -3.72     0.00       1.9839       1.7375       3.5305      53.6153    3060.1230
 2022.1666   87     5.83    -3.72     0.00       1.7384       1.5234       3.6082      47.8420    2921.0079
 2022.1666   88    11.78    -1.22     0.00       1.7608       1.5451       3.7612      52.3434    3017.4071
 2022.1666   89    20.06     3.78     0.76       2.6131       2.2855       3.3808      69.9132    3404.9371
 2022.1666   90     5.17    -0.50     0.05       2.3988       2.0949       3.3405      57.0051    3159.9727
 2022.2500   91     4.39    -5.44     0.00       2.1054       1.8388       3.4099      51.5992    3035.1576
 2022.2500   92    15.78    -5.11     0.13       2.1126       1.8458       3.5608      58.3551    3178.8456
 2022.2500   93    15.78     1.17     0.00       2.3019       2.0129       3.7444      68.1860    3386.4504
 2022.2500   94    13.44    -0.33     0.69       2.7560       2.4031       3.3277      69.0234    3431.8632
 2022.2500   95    14.72    -0.56     0.00       2.7549       2.4014       3.4884      72.7781    3510.0803
 2022.2500   96    14.11     3.17     0.38       3.2631       2.8417       3.3551      78.6233    3638.5569
 2022.2500   97    11.50     3.28     0.00       3.0792       2.6796       3.4644      78.7985    3652.0752
 2022.2500   98     6.89     0.44     0.25       3.0900       2.6866       3.2927      69.9337    3480.6958
 2022.2500   99    11.28    -3.56     0.00       2.7581       2.3978       3.4315      67.9054    3427.6891
 2022.2500  100    17.22    -3.39     0.00       2.7481       2.3901       3.6506      75.1602    3570.4586
 2022.2500  101    22.33     3.00     0.00       3.3692       2.9346       3.9408      95.3007    3969.8318
 2022.2500  102    18.50     3.83     0.00       3.3814       2.9473       4.1269     102.3815    4135.1968
 2022.2500  103    31.39     1.94     1.96       5.1885       4.4808       3.6291     132.1250    4718.6500
 2022.2500  104     9.78    -2.83     0.00       3.8895       3.3449       3.6452      99.9327    4173.1828
 2022.2500  105    13.56    -1.94     0.00       3.5231       3.0326       3.8249      96.2685    4080.1448
 2022.2500  106    11.17    -1.33     0.00       3.0847       2.6585       3.9515      89.4018    3936.7551
 2022.2500  107    10.83    -1.39     0.00       2.6833       2.3180       4.0832      84.6835    3826.3303
 2022.2500  108     5.17    -2.22     0.05       2.1303       1.8452       4.1374      72.0023    3548.4838
 2022.2500  109    12.06    -3.00     0.00       1.9732       1.7186       4.3202      74.0136    3561.2360
 2022.2500  110    11.22    -2.06     0.03       1.8226       1.5964       4.4438      73.4742    3530.4904
 2022.2500  111    12.56     3.39     0.08       1.9171       1.6849       4.5567      80.8317    3657.8956
 2022.2500  112    20.89     4.06     0.03       5.3674       4.8550       4.9516     111.1988   20150.3325
 2022.2500  113    28.33    18.11     0.00       9.2307       8.8883       5.5836     192.5692   31630.2204
 2022.2500  114    25.44     5.33     0.15       8.4922       8.6158       5.8117     208.4650   29536.6073
 2022.2500  115    15.67     3.61     0.00       6.4648       7.0028       5.9815     173.5034   24340.1122
 2022.2500  116    12.28    -1.50     0.00       4.5814       5.2818       6.1168     135.8478   19568.7711
 2022.2500  117    20.83    -0.33     0.00       3.6563       4.6146       6.4904     128.8729   16843.3702
 2022.2500  118    27.17    10.78     0.00       3.0791       4.0555       6.7661     129.5004   14748.2240
 2022.2500  119    25.83    13.06     1.73      15.2839      32.5868       4.7741     370.6215   62909.1120
 2022.2500  120    18.00    11.83     2.26      21.4480      29.8883       3.6405     380.7550   49169.1732
 2022.3334  121    12.72     6.78     0.08      21.3676      26.2656       3.6874     368.5500   34257.1998
 2022.3334  122    17.67     5.22     0.00      14.9007      16.2152       4.0348     362.8760   26949.4104
 2022.3334  123     7.72     4.89     3.05      13.6499      13.2332       3.4624     285.1109   23336.3056
 2022.3334  124    11.33     5.44     0.00      13.8228      12.7332       3.6754     274.2553   22020.6666
 2022.3334  125    11.33     8.50     0.00      13.1274      11.2467       3.8359     270.5782   21141.2668
 2022.3334  126    13.78     9.94     0.08      12.8001      10.6989       3.9346     285.0938   20984.7736
 2022.3334  127    19.22    10.17     0.00      12.2484      10.2618       4.2957     329.9104   21838.0904
 2022.3334  128    22.94    11.56     0.15      11.8338       9.8931       4.4926     385.6588   22997.6082
 2022.3334  129    21.44    14.00     0.00      11.2336       9.4330       4.8056     421.4498   23326.3254
 2022.3334  130    34.89    20.28     0.00      11.1461       9.5643       5.4716     565.0113   26024.2271
 2022.3334  131    33.00    21.17     0.00      11.0455       9.7328       5.9254     636.5010   26502.2707
 2022.3334  132    34.06    21.22     0.00      11.1592      10.2010       6.3647     676.1265   25964.3555
 2022.3334  133    34.83    15.83     0.51      11.3016       9.5901       6.0883     679.9696   24948.9260
 2022.3334  134    27.67    12.06     0.00      10.2070       8.8866       6.3572     615.5846   22799.6349
 2022.3334  135    31.06    13.17     0.53      11.2701       9.2424       6.0980     663.5518   23387.5370
 2022.3334  136    22.56    10.56     0.00       9.6234       8.0615       6.3104     571.8770   20807.7502
 2022.3334  137    27.56    12.89     0.00       9.0778       7.8875       6.6853     544.6679   18993.5446
 2022.3334  138    27.94    16.56     1.78      16.0963      12.2959       4.7686     699.1106   22781.2457
 2022.3334  139    28.44    16.89     0.00      12.3907       9.4573       5.3055     710.4559   21911.8428
 2022.3334  140    31.44    14.06     0.00      11.6350       8.9670       5.8550     693.2228   20825.0713
 2022.3334  141    21.72     8.94     0.00       9.9111       7.7172       6.0729     577.4482   18649.8666
 2022.3334  142    15.39     2.78     0.00       8.0833       6.4109       6.1879     461.5997   16094.8169
 2022.3334  143    20.06     5.06     0.00       7.3970       6.0474       6.4701     430.6771   14589.9391
 2022.3334  144    18.44    10.78     0.00       6.7859       5.6843       6.6473     397.2211   13286.1400
 2022.3334  145    13.83    10.33     2.26      19.6224      14.1554       3.9185     450.2582   15102.3817
 2022.3334  146    12.39    10.00     3.66      19.7879      14.2470       3.6700     423.1415   14036.8402
 2022.3334  147    15.33     6.67     0.00      16.6453      11.9733       3.9739     415.1130   13357.6369
 2022.3334  148    26.17     9.28     0.00      13.9891      10.0618       4.5372     483.3160   13897.1698
 2022.3334  149    30.83    18.94     0.00      12.2326       8.7766       5.0755     567.1231   14738.6432
 2022.3334  150    31.28    20.61     0.00      10.8603       7.7720       5.5200     599.9793   15050.2396
 2022.3334  151    30.78    15.33     1.40      21.8947      14.9791       4.1632     628.1198   15382.4723
 2022.4166  152    26.00    11.67     0.00      17.7926      12.0658       4.6368     667.3952   15250.9916
 2022.4166  153    22.17     8.61     0.00      12.1315       8.1771       5.0071     587.0537   14351.7065
 2022.4166  154    26.11    10.83     0.00       9.8446       6.6743       5.4774     578.1395   13964.7114
 2022.4166  155    28.61    14.94     0.00       9.5561       6.5379       5.9234     574.6978   13715.5914
 2022.4166  156    25.06    15.56     0.10       9.1027       6.2074       6.0843     533.1313   13232.8904
 2022.4166  157    28.00    16.50     0.33       9.4327       6.2211       5.9610     546.8233   13034.4677
